0.000000,0,55,19,1
0.004757,0,192,0,1
0.016572,0,45,45,1
0.017032,0,89,13,0
0.017033,0,70,13,0
0.018282,0,276,38,1
0.020841,0,77,50,1
0.024634,0,76,50,1
0.026528,0,45,46,1
0.029822,0,89,13,0
0.036444,0,271,40,1
0.038974,0,107,22,0
0.040505,0,71,13,0
0.042610,0,56,19,1
0.045916,0,57,16,1
0.045916,0,56,16,1
0.045917,0,57,16,0
0.045917,0,56,16,0
0.048760,0,99,45,0
0.048760,0,97,45,0
0.053009,0,45,46,1
0.062081,0,47,47,1
0.069804,0,45,45,1
0.097178,0,47,47,1
0.099043,0,103,16,0
0.106564,0,45,46,1
0.107793,0,47,48,1
0.119938,0,46,46,1
0.122790,0,45,45,1
0.138325,0,47,47,1
0.146554,0,48,48,1
0.146599,0,167,24,1
0.147441,0,61,22,1
0.147805,0,181,50,0
0.147805,0,164,50,1
0.148312,0,58,15,1
0.148360,0,57,15,0
0.148715,0,202,22,0
0.149063,0,49,48,1
0.149313,0,162,49,1
0.149848,0,60,22,1
0.149849,0,108,22,0
0.150099,0,61,22,1
0.150099,0,169,22,1
0.150410,0,46,46,1
0.150433,0,100,16,0
0.150552,0,168,26,1
0.150632,0,108,23,0
0.150692,0,162,49,1
0.150801,0,54,19,1
0.150801,0,53,19,1
0.150839,0,163,48,1
0.150855,0,51,49,1
0.150855,0,53,49,1
0.150858,0,56,21,1
0.151018,0,55,16,1
0.151018,0,55,16,0
0.151042,0,74,46,1
0.151043,0,59,21,1
0.151044,0,74,46,0
0.151073,0,103,19,0
0.151148,0,55,17,1
0.151149,0,54,17,0
0.151364,0,168,25,1
0.151497,0,55,20,1
0.151498,0,54,20,0
0.151574,0,55,20,1
0.151585,0,60,22,1
0.151591,0,164,48,1
0.151591,0,50,48,1
0.151609,0,55,17,1
0.151609,0,103,17,0
0.151854,0,182,48,0
0.151865,0,168,23,1
0.152050,0,46,47,1
0.152050,0,47,47,1
0.152069,0,56,15,1
0.152069,0,57,15,1
0.152069,0,96,15,0
0.152230,0,96,14,0
0.152300,0,55,19,1
0.152519,0,170,25,1
0.152541,0,57,15,0
0.152541,0,56,15,0
0.152656,0,75,26,1
0.152656,0,74,26,1
0.152657,0,169,26,1
0.152676,0,97,15,0
0.152677,0,54,18,1
0.152677,0,53,18,1
0.152685,0,182,50,0
0.152685,0,163,50,1
0.152686,0,54,20,1
0.152688,0,204,23,0
0.152688,0,64,23,1
0.152698,0,54,17,1
0.152698,0,100,17,0
0.152698,0,54,17,0
0.152700,0,75,27,1
0.152701,0,75,27,0
0.152704,0,56,15,1
0.152704,0,56,15,0
0.152704,0,98,15,0
0.152757,0,179,20,1
0.152952,0,54,19,1
0.152952,0,55,19,1
0.152952,0,52,19,1
0.152952,0,53,19,1
0.152952,0,52,19,0
0.152953,0,53,19,0
0.152953,0,54,19,0
0.152953,0,55,19,0
0.153015,0,169,25,1
0.153015,0,73,26,1
0.153068,0,106,25,0
0.153351,0,59,22,1
0.153351,0,61,22,1
0.153399,0,54,17,1
0.153399,0,99,17,0
0.153400,0,54,17,0
0.153409,0,44,45,1
0.153411,0,53,17,1
0.153411,0,99,17,0
0.153426,0,167,26,1
0.153493,0,47,47,1
0.153493,0,46,47,1
0.153494,0,94,13,0
0.153501,0,58,22,1
0.153516,0,76,27,1
0.153529,0,45,47,1
0.153531,0,161,49,1
0.153535,0,169,24,1
0.153734,0,56,21,1
0.153743,0,168,24,1
0.153749,0,45,46,1
0.153749,0,44,46,1
0.153750,0,65,46,1
0.153750,0,65,46,0
0.153765,0,53,49,1
0.153765,0,183,49,0
0.153773,0,90,13,0
0.153773,0,69,13,0
0.153774,0,168,26,1
0.153776,0,53,17,0
0.153776,0,168,23,1
0.153827,0,58,15,1
0.153830,0,74,27,1
0.153830,0,203,27,0
0.153877,0,54,20,1
0.153877,0,55,20,1
0.153877,0,53,20,1
0.153878,0,54,20,0
0.153878,0,53,20,0
0.153900,0,91,43,0
0.154007,0,163,50,1
0.154008,0,172,27,1
0.154008,0,173,27,1
0.154008,0,60,21,1
0.154009,0,166,47,1
0.154010,0,165,47,1
0.154012,0,45,46,1
0.154012,0,65,46,1
0.154012,0,45,46,0
0.154012,0,65,46,0
0.154013,0,46,46,0
0.154022,0,164,51,1
0.154048,0,171,27,1
0.154049,0,171,27,0
0.154049,0,170,22,1
0.154049,0,202,22,0
0.154051,0,46,45,1
0.154163,0,46,45,0
0.154196,0,54,19,1
0.154197,0,53,19,0
0.154197,0,54,19,0
0.154212,0,162,48,1
0.154213,0,54,18,1
0.154213,0,53,18,1
0.154214,0,54,18,0
0.154214,0,53,18,0
0.154280,0,98,17,0
0.154281,0,108,25,0
0.154281,0,204,25,0
0.154318,0,162,48,1
0.154339,0,53,17,1
0.154340,0,53,17,0
0.154453,0,202,26,0
0.154491,0,163,47,1
0.154540,0,78,27,1
0.154540,0,79,27,1
0.154541,0,204,23,0
0.154542,0,57,16,1
0.154542,0,97,16,0
0.154543,0,57,16,0
0.154637,0,163,48,1
0.154707,0,162,48,1
0.154707,0,49,48,1
0.154745,0,56,16,1
0.154746,0,56,16,0
0.154762,0,163,50,1
0.154790,0,168,23,1
0.154819,0,56,15,1
0.154819,0,57,15,1
0.154819,0,97,15,0
0.154850,0,106,25,0
0.154850,0,168,25,1
0.154864,0,202,27,0
0.154865,0,54,17,1
0.154865,0,55,17,0
0.154866,0,54,17,0
0.154866,0,56,17,0
0.154962,0,53,18,1
0.154969,0,56,15,0
0.154969,0,57,15,0
0.154969,0,201,22,0
0.154970,0,53,18,1
0.154971,0,53,18,0
0.154971,0,57,21,1
0.155133,0,169,24,1
0.155242,0,171,21,1
0.155243,0,45,45,1
0.155243,0,46,45,1
0.155345,0,66,46,1
0.155345,0,65,46,1
0.155345,0,100,46,0
0.155367,0,179,20,1
0.155368,0,56,16,1
0.155368,0,97,16,0
0.155369,0,98,16,0
0.155370,0,168,24,1
0.155370,0,108,24,0
0.155371,0,98,17,0
0.155541,0,167,25,1
0.155672,0,55,49,1
0.155673,0,104,20,0
0.155673,0,105,20,0
0.155677,0,52,18,1
0.155677,0,101,18,0
0.155783,0,50,49,1
0.155799,0,161,49,1
0.155804,0,180,50,0
0.155811,0,74,26,1
0.155814,0,204,25,0
0.155865,0,109,23,0
0.155865,0,168,23,1
0.155992,0,161,49,1
0.156063,0,174,28,1
0.156290,0,169,22,1
0.156290,0,171,22,1
0.156296,0,162,50,1
0.156412,0,100,18,0
0.156424,0,180,51,0
0.156424,0,165,51,1
0.156428,0,172,21,1
0.156428,0,173,21,1
0.156466,0,63,23,1
0.156466,0,108,23,0
0.156478,0,55,21,1
0.156478,0,174,21,1
0.156486,0,169,23,1
0.156495,0,202,22,0
0.156496,0,109,25,0
0.156496,0,205,25,0
0.156669,0,67,50,1
0.156670,0,203,23,0
0.156672,0,65,23,1
0.156679,0,104,26,0
0.156683,0,173,28,1
0.156691,0,169,23,1
0.156771,0,167,24,1
0.156893,0,58,21,1
0.156924,0,45,44,1
0.156924,0,46,44,1
0.156957,0,77,27,1
0.157073,0,62,49,1
0.157081,0,169,24,1
0.157123,0,48,48,1
0.157265,0,166,47,1
0.157268,0,107,21,0
0.157268,0,58,21,1
0.157273,0,182,49,0
0.157273,0,163,49,1
0.157331,0,45,46,1
0.157332,0,44,46,1
0.157332,0,100,46,0
0.157379,0,49,48,1
0.157386,0,171,21,1
0.157449,0,101,47,0
0.157450,0,163,49,1
0.157450,0,65,24,1
0.157450,0,204,24,0
0.157451,0,56,16,1
0.157451,0,55,16,1
0.157451,0,99,16,0
0.157699,0,167,47,1
0.157725,0,169,22,1
0.157726,0,169,25,1
0.157726,0,169,25,0
0.157797,0,168,22,1
0.157800,0,45,45,1
0.157875,0,79,28,1
0.157875,0,172,28,1
0.157892,0,204,25,0
0.157901,0,201,22,0
0.157902,0,69,25,1
0.157903,0,95,13,0
0.157904,0,178,47,0
0.157904,0,44,44,0
0.157904,0,48,44,1
0.157949,0,176,20,1
0.157949,0,181,20,1
0.158056,0,76,27,1
0.158056,0,170,27,1
0.158064,0,60,22,1
0.158074,0,66,24,1
0.158114,0,56,20,1
0.158115,0,56,20,0
0.158278,0,55,49,1
0.158338,0,46,44,1
0.158340,0,47,44,0
0.158363,0,62,50,1
0.158819,0,57,16,1
0.158820,0,57,16,0
0.158896,0,202,27,0
0.158905,0,93,43,0
0.158906,0,54,19,1
0.158906,0,102,19,0
0.158907,0,54,19,0
0.158907,0,45,44,1
0.158907,0,47,44,1
0.158920,0,71,25,1
0.158920,0,167,25,1
0.158920,0,170,22,1
0.158921,0,62,22,1
0.158968,0,45,45,1
0.159001,0,44,44,1
0.159003,0,201,27,0
0.159003,0,77,27,1
0.159053,0,57,21,1
0.159192,0,174,20,1
0.159211,0,65,24,1
0.159211,0,205,24,0
0.159303,0,66,46,1
0.159303,0,44,46,0
0.159304,0,66,46,0
0.159510,0,171,22,1
0.159510,0,107,22,0
0.159527,0,45,46,1
0.159723,0,167,25,1
0.159767,0,72,26,1
0.159927,0,52,19,1
0.159927,0,104,19,0
0.159944,0,164,47,1
0.160030,0,96,15,0
0.160107,0,45,43,0
0.160117,0,168,26,1
0.160118,0,205,24,0
0.160119,0,170,26,1
0.160131,0,55,17,1
0.160131,0,104,17,0
0.160249,0,204,24,0
0.160250,0,44,47,1
0.160251,0,44,47,0
0.160312,0,67,24,1
0.160312,0,204,24,0
0.160315,0,99,17,0
0.160316,0,107,19,0
0.160318,0,45,47,1
0.160319,0,46,47,0
0.160320,0,45,47,0
0.160399,0,45,44,1
0.160399,0,94,44,0
0.160444,0,175,20,1
0.160452,0,71,26,1
0.160452,0,75,26,1
0.160572,0,58,15,0
0.160696,0,170,27,1
0.160733,0,101,18,0
0.160797,0,54,18,1
0.160797,0,103,18,0
0.160827,0,47,48,1
0.160841,0,82,13,0
0.160843,0,177,28,1
0.160851,0,205,24,0
0.160851,0,161,49,1
0.160853,0,203,26,0
0.160853,0,47,43,1
0.160853,0,48,43,1
0.160874,0,83,28,1
0.160874,0,176,28,1
0.160877,0,176,20,1
0.161005,0,58,14,1
0.161005,0,96,14,0
0.161053,0,74,50,1
0.161139,0,60,21,1
0.161139,0,173,21,1
0.161168,0,57,16,1
0.161169,0,101,18,0
0.161278,0,70,13,1
0.161278,0,92,13,0
0.161279,0,70,13,0
0.161381,0,161,48,1
0.161381,0,53,48,1
0.161390,0,105,26,0
0.161390,0,203,26,0
0.161394,0,197,21,0
0.161840,0,44,45,1
0.161855,0,167,23,1
0.161856,0,62,23,1
0.161889,0,203,23,0
0.161889,0,204,23,0
0.162366,0,104,19,0
0.162435,0,205,26,0
0.162448,0,180,47,0
0.162501,0,47,44,0
0.162511,0,179,47,0
0.162646,0,55,16,1
0.162867,0,107,21,0
0.162867,0,105,21,0
0.162880,0,105,21,0
0.162907,0,167,25,1
0.162949,0,169,27,1
0.162949,0,179,20,0
0.162950,0,44,45,1
0.162951,0,10,58,0
0.162951,0,69,25,1
0.162951,0,107,25,0
0.163177,0,171,21,1
0.163240,0,95,15,0
0.163240,0,97,15,0
0.163345,0,62,22,1
0.163346,0,106,22,0
0.163347,0,62,22,0
0.163351,0,100,47,0
0.163395,0,73,26,1
0.163426,0,94,14,0
0.163426,0,96,14,0
0.163426,0,65,14,1
0.163613,0,162,49,1
0.163746,0,205,25,0
0.163746,0,75,25,1
0.163914,0,168,26,1
0.163914,0,72,26,1
0.164096,0,45,46,0
0.164097,0,167,24,1
0.164099,0,104,18,0
0.164147,0,75,27,1
0.164459,0,91,13,0
0.164739,0,56,15,1
0.164740,0,56,15,0
0.164766,0,47,46,1
0.164766,0,100,46,0
0.164811,0,44,45,0
0.165194,0,57,50,1
0.165194,0,183,50,0
0.165643,0,65,23,1
0.165643,0,108,23,0
0.165746,0,46,45,1
0.165746,0,97,45,0
0.165855,0,66,24,1
0.165856,0,108,24,0
0.165856,0,55,49,1
0.165857,0,55,21,0
0.165858,0,104,21,0
0.165876,0,70,25,1
0.165976,0,176,28,1
0.165984,0,200,21,0
0.165985,0,103,20,0
0.165986,0,54,20,0
0.165987,0,100,47,0
0.166016,0,178,27,1
0.166023,0,62,22,1
0.166089,0,170,24,1
0.166729,0,70,13,1
0.166729,0,91,13,0
0.166730,0,70,13,0
0.166846,0,200,27,0
0.166848,0,183,48,0
0.166849,0,80,42,0
0.167584,0,59,22,1
0.167585,0,188,22,1
0.168390,0,58,16,1
0.168391,0,57,16,0
0.168400,0,65,45,1
0.168483,0,172,21,1
0.168483,0,54,21,1
0.168484,0,58,16,0
0.168577,0,64,23,1
0.168578,0,102,18,0
0.169177,0,174,28,1
0.169306,0,104,19,0
0.169306,0,103,19,0
0.169353,0,169,23,1
0.169504,0,202,21,0
0.169504,0,102,27,0
0.169504,0,201,27,0
0.169673,0,56,17,1
0.169827,0,77,50,1
0.169828,0,73,50,1
0.169876,0,166,51,1
0.169940,0,59,14,1
0.169940,0,95,14,0
0.170233,0,171,24,1
0.170234,0,103,20,0
0.170324,0,59,22,1
0.170324,0,107,22,0
0.170325,0,59,22,0
0.170625,0,172,27,1
0.170625,0,78,27,1
0.170652,0,100,48,0
0.170726,0,168,47,1
0.170858,0,206,24,0
0.170919,0,93,13,0
0.171131,0,160,49,1
0.171238,0,95,14,0
0.171238,0,57,14,0
0.171278,0,105,21,0
0.171279,0,96,16,0
0.171338,0,50,47,1
0.171965,0,79,27,1
0.171965,0,74,27,1
0.171966,0,74,27,0
0.172030,0,52,49,1
0.172193,0,101,27,0
0.172199,0,95,16,0
0.172749,0,53,49,1
0.172749,0,183,49,0
0.172766,0,205,24,0
0.172766,0,68,24,1
0.173678,0,55,17,1
0.173679,0,55,17,0
0.173818,0,61,21,1
0.173831,0,167,24,1
0.173832,0,67,24,1
0.173832,0,47,47,1
0.173839,0,164,48,1
0.174119,0,64,23,1
0.174119,0,168,23,0
0.174573,0,177,20,1
0.174596,0,53,17,1
0.174597,0,53,17,0
0.174707,0,102,47,0
0.174712,0,171,27,1
0.174846,0,94,14,0
0.174846,0,96,14,0
0.175173,0,92,44,0
0.175206,0,98,16,0
0.175311,0,61,50,1
0.175311,0,161,50,1
0.175322,0,173,27,1
0.175322,0,78,27,1
0.175432,0,54,20,1
0.175432,0,53,20,1
0.175433,0,53,20,0
0.175433,0,54,20,0
0.175541,0,47,43,1
0.175779,0,55,18,1
0.175779,0,100,18,0
0.175780,0,53,18,0
0.175808,0,197,21,0
0.176010,0,170,21,1
0.176036,0,198,21,0
0.176190,0,203,22,0
0.176713,0,67,14,1
0.176713,0,64,14,1
0.176713,0,95,14,0
0.176714,0,67,14,0
0.176872,0,78,50,1
0.176872,0,76,50,1
0.176872,0,68,50,1
0.176983,0,99,16,0
0.176983,0,98,16,0
0.177027,0,96,15,0
0.177083,0,166,24,1
0.177097,0,161,48,1
0.177252,0,176,28,1
0.177252,0,175,28,1
0.177443,0,100,17,0
0.177479,0,46,45,0
0.177479,0,45,45,0
0.177533,0,173,21,1
0.177650,0,51,49,1
0.177679,0,182,48,0
0.177679,0,48,48,1
0.177685,0,43,45,1
0.177771,0,100,46,0
0.177785,0,72,26,1
0.177785,0,102,26,0
0.177898,0,56,16,0
0.177973,0,107,22,0
0.177973,0,171,22,1
0.178092,0,72,26,1
0.178092,0,169,26,1
0.178147,0,110,24,0
0.178147,0,204,24,0
0.178150,0,198,21,0
0.178212,0,97,17,0
0.178269,0,170,27,1
0.178335,0,200,27,0
0.178335,0,201,27,0
0.178633,0,162,48,1
0.178908,0,54,16,1
0.178909,0,97,16,0
0.178909,0,54,16,0
0.178915,0,167,51,1
0.178915,0,165,51,1
0.179049,0,58,21,0
0.179279,0,163,50,1
0.179279,0,78,50,1
0.179280,0,65,13,1
0.179280,0,65,13,0
0.179293,0,73,26,1
0.179293,0,105,26,0
0.179401,0,62,23,1
0.179596,0,45,47,1
0.179635,0,182,48,0
0.179636,0,183,48,0
0.179643,0,87,43,0
0.179673,0,79,27,1
0.179673,0,168,27,1
