0.000000,0,7,27,1
0.000189,0,1,7,0
0.000358,0,24,27,1
0.000359,0,24,27,0
0.000434,0,260,34,0
0.000921,0,267,35,0
0.001322,0,265,35,0
0.001365,0,265,27,1
0.001548,0,23,26,1
0.001870,0,268,26,1
0.002128,0,17,27,1
0.002418,0,259,26,1
0.002532,0,29,28,1
0.002532,0,252,28,1
0.002650,0,264,26,1
0.002672,0,25,34,0
0.002673,0,6,28,1
0.002673,0,13,28,1
0.002673,0,29,28,1
0.002674,0,12,28,0
0.002674,0,13,28,0
0.002676,0,8,28,0
0.002964,0,15,26,1
0.002965,0,15,26,0
0.003340,0,20,26,1
0.003552,0,277,33,0
0.003560,0,20,35,0
0.003560,0,276,35,0
0.003754,0,291,4,0
0.003876,0,14,27,1
0.003876,0,29,27,1
0.003876,0,25,27,1
0.004333,0,261,26,1
0.004481,0,15,34,0
0.004481,0,14,34,0
0.004481,0,24,34,0
0.004484,0,12,34,0
0.004665,0,258,34,0
0.004845,0,257,34,0
0.005125,0,30,33,0
0.005153,0,21,34,0
0.005677,0,24,26,1
0.005678,0,20,26,0
0.005678,0,18,26,0
0.005941,0,14,27,1
0.005941,0,255,27,1
0.006082,0,8,28,1
0.006082,0,30,28,1
0.006084,0,280,28,1
0.006092,0,16,35,0
0.006093,0,34,31,0
0.006237,0,266,26,1
0.006332,0,18,35,0
0.006333,0,26,34,0
0.006333,0,10,34,0
0.006333,0,9,34,0
0.006370,0,269,35,0
0.006447,0,27,27,1
0.006449,0,255,27,1
0.006457,0,30,33,0
0.006584,0,18,26,1
0.006592,0,22,27,1
0.006708,0,254,33,0
0.007136,0,265,26,1
0.007189,0,20,27,1
0.007214,0,226,0,0
0.007324,0,12,34,0
0.007326,0,272,34,0
0.007326,0,12,27,1
0.007327,0,12,27,0
0.007498,0,15,34,0
0.007642,0,273,34,0
0.007645,0,10,27,0
0.007645,0,8,27,0
0.007647,0,278,27,1
0.007652,0,266,35,0
0.007698,0,6,28,1
0.007699,0,251,28,1
0.007707,0,10,28,1
0.007707,0,11,28,1
0.008017,0,6,31,1
0.008159,0,28,33,0
0.008323,0,13,34,0
0.008327,0,258,34,0
0.008748,0,24,27,1
0.008760,0,277,33,0
0.009887,0,21,26,1
0.009887,0,260,26,1
0.009996,0,13,28,1
0.009998,0,279,28,1
0.010040,0,269,34,0
0.010046,0,9,27,1
0.010046,0,8,27,1
0.010059,0,23,34,0
0.010059,0,271,34,0
0.010254,0,274,27,1
0.010270,0,279,27,1
0.010270,0,16,26,1
0.010271,0,25,26,1
0.010271,0,26,26,1
0.010271,0,26,26,0
0.010279,0,20,35,0
0.010279,0,17,35,0
0.010279,0,19,35,0
0.010632,0,258,26,1
0.010632,0,263,26,1
0.011015,0,15,27,1
0.011015,0,18,27,1
0.011015,0,257,27,1
0.011228,0,22,26,1
0.011228,0,17,26,1
0.011230,0,271,26,1
0.011231,0,31,31,0
0.011239,0,11,34,0
0.011239,0,29,34,0
0.011264,0,7,28,1
0.011265,0,28,28,1
0.011265,0,6,28,1
0.011296,0,271,26,1
0.011335,0,15,27,1
0.011628,0,254,27,1
0.011709,0,250,30,1
0.011726,0,273,27,1
0.011727,0,27,27,1
0.011727,0,21,27,1
0.011727,0,23,27,1
0.011727,0,19,27,1
0.011728,0,17,27,0
0.011728,0,21,27,0
0.011882,0,256,34,0
0.012108,0,271,35,0
0.012176,0,262,35,0
0.012520,0,20,26,1
0.012554,0,251,32,0
0.012554,0,280,32,0
0.012751,0,269,26,1
0.012853,0,32,32,0
0.012853,0,33,32,0
0.012861,0,8,33,0
0.012861,0,9,33,0
0.012867,0,264,35,0
0.012921,0,255,33,0
0.012994,0,18,27,1
0.013074,0,4,29,1
0.013074,0,5,29,1
0.013224,0,6,29,1
0.013224,0,4,29,1
0.013224,0,254,29,1
0.013427,0,27,26,1
0.013538,0,277,28,1
0.013892,0,265,26,1
0.014093,0,270,26,1
0.014154,0,263,35,0
0.014188,0,5,28,1
0.014188,0,280,28,1
0.014215,0,259,26,1
0.014222,0,13,27,1
0.014222,0,26,27,1
0.014224,0,256,27,1
0.014358,0,1,7,0
0.014392,0,280,27,1
0.014604,0,261,28,1
0.014606,0,26,27,0
0.014607,0,27,27,0
0.014608,0,25,27,0
