0.000000,1,114,80,0
0.000000,1,142,92,1
0.016114,1,3,18,1
0.024027,1,41,0,0
0.036095,1,116,85,0
0.073859,1,147,102,1
0.075085,1,227,89,0
0.076264,1,113,80,0
0.076437,1,177,95,0
0.076659,1,199,86,1
0.076831,1,138,89,1
0.076831,1,199,89,1
0.076906,1,138,92,1
0.076973,1,219,145,1
0.077255,1,227,91,0
0.077291,1,72,98,1
0.077432,1,199,84,1
0.077436,1,205,96,1
0.077633,1,79,108,1
0.077633,1,77,108,1
0.077698,1,200,90,1
0.077705,1,177,87,0
0.077707,1,226,94,0
0.077751,1,144,100,1
0.077762,1,75,145,1
0.077884,1,201,80,1
0.078002,1,76,139,1
0.078174,1,139,89,1
0.078509,1,139,95,1
0.078509,1,72,95,1
0.078522,1,201,91,1
0.078533,1,199,87,1
0.078534,1,96,139,0
0.078634,1,116,84,0
0.078648,1,74,150,1
0.078656,1,145,78,1
0.078679,1,166,152,0
0.078747,1,76,140,1
0.078758,1,72,99,1
0.078758,1,73,99,1
0.078766,1,75,151,1
0.078766,1,98,151,0
0.078767,1,200,81,1
0.078809,1,139,91,1
0.078809,1,74,91,1
0.078821,1,144,78,1
0.078821,1,203,78,1
0.078941,1,138,86,1
0.078941,1,177,86,0
0.079012,1,139,92,1
0.079069,1,72,97,1
0.079069,1,73,97,1
0.079069,1,140,97,1
0.079117,1,224,98,0
0.079151,1,98,147,0
0.079155,1,75,87,1
0.079155,1,138,87,1
0.079156,1,75,153,1
0.079156,1,96,153,0
0.079240,1,73,92,1
0.079244,1,218,143,1
0.079251,1,200,88,1
0.079325,1,75,106,1
0.079325,1,76,106,1
0.079326,1,75,106,0
0.079326,1,76,106,0
0.079347,1,139,84,1
0.079347,1,115,84,0
0.079347,1,143,99,1
0.079492,1,74,152,1
0.079492,1,94,136,0
0.079509,1,78,83,1
0.079509,1,200,83,1
0.079513,1,225,143,0
0.079520,1,178,91,0
0.079520,1,141,82,1
0.079520,1,115,82,0
0.079521,1,96,138,0
0.079535,1,138,90,1
0.079535,1,74,90,1
0.079536,1,143,98,1
0.079536,1,142,98,1
0.079543,1,75,149,1
0.079543,1,152,149,1
0.079715,1,77,107,1
0.079715,1,78,107,1
0.079782,1,76,87,1
0.079782,1,75,154,1
0.079782,1,96,154,0
0.079784,1,75,104,1
0.079784,1,74,104,1
0.079786,1,75,104,0
0.079786,1,74,104,0
0.079800,1,201,79,1
0.079873,1,167,151,0
0.079873,1,74,151,1
0.079892,1,150,145,1
0.079892,1,169,145,0
0.079929,1,82,110,1
0.079929,1,83,110,1
0.079930,1,140,82,1
0.079944,1,75,90,1
0.079944,1,201,90,1
0.079951,1,73,100,1
0.079951,1,174,100,0
0.079952,1,200,80,1
0.080077,1,150,144,1
0.080089,1,199,82,1
0.080090,1,200,89,1
0.080090,1,140,89,1
0.080096,1,204,77,1
0.080226,1,178,93,0
0.080240,1,139,94,1
0.080246,1,152,142,1
0.080247,1,169,142,0
0.080299,1,165,153,0
0.080301,1,112,77,0
0.080340,1,145,77,1
0.080364,1,154,152,1
0.080378,1,142,81,1
0.080378,1,114,81,0
0.080401,1,75,143,1
0.080402,1,98,143,0
